! NUM ...........Latitude ..........Longitude
   56 -24.061921000000002          -50.331896
   57 -24.059999999999999 -50.710000000000001
   71 -25.649999999999999 -51.960000000000001
   72 -25.703448000000002 -52.002021999999997
   73 -25.765802999999998 -52.088434999999997
   74 -20.137544999999999 -43.891925999999998
   76 -13.223833000000001 -59.026806000000001
   77 -25.629999999999999 -52.609999999999999
   78          -25.537568 -53.008966999999998
   82 -25.539999999999999               -53.5
   83 -25.503329999999998 -53.671666000000002
   86          -27.780262 -51.191899999999997
   88          -27.497778 -50.804639000000002
   89 -27.624721999999998 -50.983888999999998
   90 -27.604119000000001 -51.327117000000001
   91 -27.527063999999999 -51.789682999999997
   92 -27.276710999999999 -52.382161000000004
   93 -27.553187999999999 -52.741407000000002
   94          -22.022796 -47.914577999999999
   95 -26.657744999999998 -52.544862000000002
   97 -29.005299000000001 -51.384417999999997
   98 -29.030836999999998 -51.521258000000003
   99          -29.064753 -51.674942000000001
  100          -12.260925 -57.995018999999999
  101 -28.177365999999999 -54.814636999999998
  102 -28.140000000000001 -55.049999999999997
  103 -20.131872999999999 -43.876935000000003
  110 -28.555807999999999 -52.545560999999999
  111 -29.016999999999999 -53.190043000000003
  112          -29.072778 -53.208055999999999
  113 -29.260719000000002 -53.235883000000001
  114 -20.131972000000001 -43.877903000000003
  115 -20.137544999999999 -43.891925999999998
  215 -27.135891000000001 -49.518264000000002
  361 -29.346641000000002 -50.702055999999999
  578 -18.425236000000002 -52.933332999999998
 1073 -25.205684999999999 -51.324675999999997
