! NUM ...........Latitude ..........Longitude
 1750 3.05091199999999985 -59.983688000000001
 2185 -3.0532840000000001 -58.729396999999999
 3419 .858478999999999992          -59.294649
 3448               -0.65 -52.516666999999998
 4873           -3.525331 -62.485957999999997
 4874           -3.525331 -62.485957999999997
 4875           -3.525331 -62.485957999999997
 4876           -3.525331 -62.485957999999997
 4877           -3.525331 -62.485957999999997
 4878           -3.525331 -62.485957999999997
 4879           -3.525331 -62.485957999999997
 4880           -3.525331 -62.485957999999997
 4881           -3.525331 -62.485957999999997
 4882           -3.525331 -62.485957999999997
 4883           -3.525331 -62.485957999999997
 4884           -3.525331 -62.485957999999997
 4885 -3.2753739999999998 -59.908040999999997
 4886           -3.525331 -62.485957999999997
 4887           -3.525331 -62.485957999999997
 4888           -3.525331 -62.485957999999997
 4889           -3.525331 -62.485957999999997
 4890           -3.525331 -62.485957999999997
 4891           -3.525331 -62.485957999999997
 4892           -3.525331 -62.485957999999997
 4893           -3.525331 -62.485957999999997
 4894           -3.525331 -62.485957999999997
 4895           -3.525331 -62.485957999999997
 4896           -3.525331 -62.485957999999997
 4897           -3.525331 -62.485957999999997
 4898           -3.525331 -62.485957999999997
 4899           -3.525331 -62.485957999999997
 4900           -3.525331 -62.485957999999997
 4901           -3.525331 -62.485957999999997
 4902           -3.525331 -62.485957999999997
 4903           -3.525331 -62.485957999999997
 4904           -3.525331 -62.485957999999997
 4905           -3.525331 -62.485957999999997
 4906           -3.525331 -62.485957999999997
 4907           -3.525331 -62.485957999999997
 4908           -3.525331 -62.485957999999997
 4909           -3.525331 -62.485957999999997
 4910           -3.525331 -62.485957999999997
 4911           -3.525331 -62.485957999999997
 4912           -3.525331 -62.485957999999997
 4913           -3.525331 -62.485957999999997
 4914           -3.525331 -62.485957999999997
 4915           -3.525331 -62.485957999999997
 4916           -3.525331 -62.485957999999997
 4917           -3.525331 -62.485957999999997
 4918           -3.525331 -62.485957999999997
 4919           -3.525331 -62.485957999999997
 4920           -3.525331 -62.485957999999997
 4921           -3.525331 -62.485957999999997
 4922           -3.525331 -62.485957999999997
 4923           -3.525331 -62.485957999999997
 4924           -3.525331 -62.485957999999997
 4925           -3.525331 -62.485957999999997
 4926           -3.525331 -62.485957999999997
 4927           -3.525331 -62.485957999999997
 4928           -3.525331 -62.485957999999997
 4929           -3.525331 -62.485957999999997
 4930           -3.525331 -62.485957999999997
 4931           -3.525331 -62.485957999999997
 4932           -3.525331 -62.485957999999997
 4933 .033131000000000001 -51.064475000000002
 4934 1.76719000000000004 -51.561652000000002
 4935 1.76719000000000004 -51.561652000000002
 4936 1.76719000000000004 -51.561652000000002
 4937 1.76719000000000004 -51.561652000000002
 4938 1.76719000000000004 -51.561652000000002
 4939 1.76719000000000004 -51.561652000000002
 4940 1.76719000000000004 -51.561652000000002
 4941 1.76719000000000004 -51.561652000000002
 4942 1.76719000000000004 -51.561652000000002
 4943 1.76719000000000004 -51.561652000000002
 4944 1.76719000000000004 -51.561652000000002
 4945 1.76719000000000004 -51.561652000000002
 6182 2.67562800000000012 -60.687401000000001
 6183 2.83068700000000018 -60.592798999999999
 6184 2.83068700000000018 -60.592798999999999
 6185 2.83068700000000018 -60.592798999999999
 6186 2.83068700000000018 -60.592798999999999
 6187 2.83068700000000018 -60.592798999999999
 6188 2.83068700000000018 -60.592798999999999
 6189 2.83068700000000018 -60.592798999999999
 6190 2.83068700000000018 -60.592798999999999
 6191 2.83068700000000018 -60.592798999999999
 6192 2.83068700000000018 -60.592798999999999
 6193 2.83068700000000018 -60.592798999999999
 6194 2.83068700000000018 -60.592798999999999
 6195 2.83068700000000018 -60.592798999999999
 6196 2.83068700000000018 -60.592798999999999
 6197 2.83068700000000018 -60.592798999999999
